nlm_id,title_abbreviation,title_full,authors,publication_start_year,publication_end_year,frequency,country,publisher,language,issn_electronic,issn_print,issn_linking,lccn,electronic_links,indexing_status,current_subset,mesh_terms,publication_types,notes,broad_subject_terms,subject_term_count
9438825.0,Curr Opin Periodontol,Current opinion in periodontology.,,1993,1997,Annual,United States,"Philadelphia, PA : Current Science, c1993-[1997]",English,,,,,,Not currently indexed for MEDLINE.,,Periodontal Diseases*; Periodontics*,Periodical,Title from cover.,Dentistry,1
,DDZ,DDZ. das Deutsche Zahnärzteblatt.,,1953,1968,Twelve no. a year,Germany,München : Pflaum,German,,,,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,Issues for Jan.-Mar. 1953 have title: Deutsche dentische Zeitschrift.,Dentistry,1
1264223.0,DE J Dent Eng,DE; the journal of dental engeering.,Shika Rikō Gakkai (Japan),1967,2009,Quarterly,Japan,"Tokyo, Shika Riko Gakkai",Japanese,,0385-0129,0385-0129,sn 84001516,,Not currently indexed for MEDLINE.,,"Dental Materials*; Technology, Dental*",Periodical,Text in Japanese.,Dentistry,1
7508531.0,Dens,Dens.,Dansk tandtekniker forbund.; Foreningen af dental laboratorier.,1971,,Ten no. a year,Denmark,København.,Danish,,0304-1476,0304-1476,,,Not currently indexed for MEDLINE.,,"Technology, Dental*",Periodical,"Organ of Dansk tantekniker forbund and, 1970-72, of the Foreningen af dental",Dentistry,1
7604963.0,Dens (Curitiba),Dens.,Universidade Federal do Paraná. Faculdade de Odontologia. Associação dos,1971,,Annual,Brazil,"Curitiba, Brazil, Faculdade de Odontologia, Universidade Federal do Paraná.","Portuguese, English, French, Portuguese",,0100-2775,0100-2775,,http://revistas.ufpr.br/dens/index,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,Print issues ceased with v. 13 (1997). No issues pubished 1998-2005. Also issued,Dentistry,1
,Dens Sapiens,"""Dens sapiens"".",De Tandlaegestuderendes Raad.; Foreningen for Tandlaegestuderende.; Odontologisk,1940,1996,Four no. a year,Denmark,"Copenhagen, 1941-",Undetermined Language,,0011-8443,0011-8443,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,Issued Apr. 1942-Apr. 1944 by De Tandlaegestuderendes Raad; May 1944- by the,Dentistry,1
,Dent Abstr,Dental abstracts; a selection of world dental literature.,American Dental Association.,1956,,Bimonthly,United States,"Chicago, American Dental Assn.",English,,0011-8486,0011-8486,,https://www.scientificamerican.com/page/institutional-access/,Not currently indexed for MEDLINE.,,Dentistry*,AbstractsPeriodical,Also issued online.,Dentistry,1
7806536.0,Dent Anaesth Sedat,Dental anaesthesia and sedation.,Australian Society for the Advancement of Anaesthesia and Sedation in Dentistry.,1972,1984,Semiannual,Australia,"Sydney, Australian Society for the Advancement of Anaesthesia and Sedation in",English,,0311-0699,0311-0699,,,Not currently indexed for MEDLINE.,,"Anesthesia, Dental*; Anesthesiology*; Dentistry*",Periodical,Journal of the Australian Society for the Advancement of Anaesthesia and Sedation,Anesthesiology; Dentistry,2
9875607.0,Dent Angles,Dental Angles.,,1960,19uu,Irregular,United States,Portland Or Oregon University. Dental School,English,,,,,,Not currently indexed for MEDLINE.,,,,,Dentistry,1
9432924.0,Dent Assist,The dental assistant : journal of the American Dental Assistants Association.,American Dental Assistants Association.,1994,,Bimonthly,United States,"Chicago, IL : The Association, c1993-",English,,1088-3886,1088-3886,,http://www.adaausa.org/Publications/Dental-Assistant-Journal,Not currently indexed for MEDLINE.,,Dental Assistants*,Periodical,Frequency varies. Title from cover. Print issues ceased with v. 83 (2014).,Dentistry,1
,Dent Assist (1931),The Dental assistant.,American Dental Assistants Association.,1931,1991,Bimonthly,United States,"La Porte, Ind. [etc.]",English,,0011-8508,0011-8508,,,Not currently indexed for MEDLINE.,,Dental Assistants*,Periodical,Journal of the American Dental Assistants Association.,Dentistry,1
9212282.0,Dent Assist J,The Dental assistant journal : journal of the American Dental Assistants,American Dental Assistants Association.,1992,1993,Quarterly,United States,"Chicago, IL : The Association, c1992-[1993]",English,,,,,,Not currently indexed for MEDLINE.,,Dental Assistants*,Periodical,Quarterly. Title from cover.,Dentistry,1
370660.0,Dent Cadmos,Dental Cadmos.,,1933,,"Twelve no. a year, 2002-",Italy,Milano : Masson Italia Periodici,English,,0011-8524,0011-8524,,"http://www.sciencedirect.com/science/journal/00118524, http://www.edizioniedra.it/Dental_Cadmos.aspx",Not currently indexed for MEDLINE.,,Dentistry*,Periodical,Also issued online.,Dentistry,1
217440.0,Dent Clin North Am,Dental clinics of North America.,,1957,,Quarterly,United States,"Philadelphia, : Saunders",English,1558-0512,0011-8532,0011-8532,57-28505,https://www.sciencedirect.com/journal/dental-clinics-of-north-america,Currently indexed for MEDLINE.,Dentistry; Index Medicus,Dentistry*,Periodical,Last issue of each year contains 3-year cumulative subject index. Issued 1957-68,Dentistry,1
413403.0,Dent Concepts,Dental concepts.,New Organization School for Graduate Dentists. Alumni Association.,1949,1973,Quarterly,United States,New York.,English,,0011-8540,0011-8540,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,Official organ of the Alumni Association of the New Organization School for,Dentistry,1
,Dent Delin,Dental delineator.,"White (S. S.) Co. of Great Britain, ltd., London.",1934,1972,,England,"London, S. S. White Co. of Great Britain, 1934-[1972?]",English,,0070-3648,,,,Not currently indexed for MEDLINE.,,Dental Instruments*; Dentistry*,Periodical,,Dentistry,1
8604122.0,Dent Dialogue,"Dental dialogue : journal of the Maharashtra State Branch, Indian Dental",Indian Dental Association. Maharashtra State Branch.,1972,1989,Quarterly,India,"[Bombay : M.I. Parkar,",English,,0970-4167,0970-4167,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,"Description based on: Vol. 8, no. 1 & 2, published 1981; title from cover.",Dentistry,1
,Dent Dienst,Dental Dienst; Fachzeitschrift für den Dental-Markt; technisches Fachblatt für,Arbeitsgemeinschaft des Dental-Medizinischen Grosshandels im Vereinigten,1949,1990,Monthly,Germany,Bielefeld.,German,,0011-8559,0011-8559,,,Not currently indexed for MEDLINE.,,,,Subtitle varies. Microfilm. v. 1 (1949)-20 (1968). 8 microfilm reels : negative ;,Dentistry,1
342643.0,Dent Dig,Dental digest.,,1895,1972,Monthly,United States,"Tulsa, Okla., Petroleum Pub. Co., Oral Hygiene Division [etc.]",English,,0011-8567,0011-8567,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,Microfilm. v. 12 (1906)-25 (1919). 10 microfilm reels : negative ; 35 mm.,Dentistry,1
7900430.0,Dent Dimens,Dental dimensions.,San Fernando Valley Dental Society.,1972,,Quarterly,United States,"Van Nuys, Calif., San Fernando Valley Dental Society.",English,,0191-2542,0191-2542,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,Bulletin of the San Fernando Valley Dental Society.,Dentistry,1
372754.0,Dent Echo (Heidelb),Dental echo.,Verband der Deutschen Dental-Fabrikanten.; Verband der Deutschen,1926,1998,Eight no. a year,Germany,Heidelberg [etc.],English,,0011-8575,0011-8575,sn 86009513,,Not currently indexed for MEDLINE.,,Dentistry*; Equipment and Supplies*,Periodical,"Publication suspended 1945-49. Text in German, English, French, or Spanish.",Dentistry,1
135416.0,Dent Econ,Dental economics - oral hygiene.,,1968,,Monthly,United States,Pittsburgh.,English,,0011-8583,0011-8583,,,Not currently indexed for MEDLINE.,,"Economics, Dental*; Oral Health*",Periodical,,Dentistry,1
,Dent Health (London),Dental health.,British Dental Hygienists' Association.,1962,,Bimonthly,England,London.,English,,0011-8605,0011-8605,,,Not currently indexed for MEDLINE.,,,,Journal of the British Dental Hygienists' Association.,Dentistry,1
8803742.0,Dent Hist,Dental historian : Lindsay Club newsletter.,Lindsay Club.,1985,,Two no. a year,England,"[London?] : The Club, [1985-",English,,0958-6687,0958-6687,,,Not currently indexed for MEDLINE.,,History of Dentistry*,Periodical,Title from cover.,Dentistry,1
367545.0,Dent Hyg (Chic),Dental hygiene.,American Dental Hygienists' Association.,1973,1988,Monthly,United States,"Thorofare, N. J., Charles B. Slack.",English,,0091-3979,0091-3979,,,Not currently indexed for MEDLINE.,,Dental Hygienists*; Oral Hygiene*,Periodical,Journal of the American Dental Hygienists' Association.,Dentistry,1
9883653.0,Dent Hyg (San Franc),Dental hygienist.,,194u,1970,,United States,"San Francisco, Calif. : Northern California State Dental Hygienists' Association",English,,,,,,Not currently indexed for MEDLINE.,,,,,Dentistry,1
9114597.0,Dent Implantol Update,Dental implantology update.,American Health Consultants.,1990,2012,Monthly,United States,"Atlanta, GA : American Health Consultants",English,,1062-0346,1053-5500,,,Not currently indexed for MEDLINE.,,Dental Implantation*,Periodical,Issues for June 1991?- accredited for continuing education by Boston University,Dentistry; General Surgery,2
411252.0,Dent J,Dental journal.,Canadian Dental Association.,1974,1979,Monthly,Canada,Ottawa [etc.] Canadian Dental Assn.,"English, French",,0382-8514,0382-8514,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,Articles in English or French.,Dentistry,1
7513696.0,Dent J Malaysia Singapore,The Dental journal of Malaysia & Singapore.,Malaysian Dental Association.; Singapore Dental Association.,1967,1973,Two no. a year,Singapore,Singapore : Malaysian Dental Association And Singapore Dental Association,"English, English",,0011-8648,0011-8648,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,Official publication of the Malaysian Dental Association and the Singapore Dental,Dentistry,1
8909577.0,Dent J Zamb,Dental journal of Zambia : official publication of the Zambia Dental Association.,Zambia Dental Association.,1986,1989,Annual,Zambia,"[Kitwe, Zambia] : The Association, [1986-1989?]",English,,1010-7339,1010-7339,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,Title from cover. One issue per volume 1986- .,Dentistry,1
226633.0,Dent Jpn (Tokyo),Dentistry in Japan.,Nihon Shika Ishikai.; Nihon Shika Igakkai.,1968,2007,Annual,Japan,"Tokyo, Japan Dental Assn.",English,,0070-3737,0070-3737,,,Not currently indexed for MEDLINE.,,Dentistry*,,Imprint varies.,Dentistry,1
,Dent Lab Bl,Dental laboratorie bladet.,Foreningen af dental laboratorier.,1950,1970,Quarterly,Denmark,København [1950?-1970],Danish,,0070-3672,0070-3672,,,Not currently indexed for MEDLINE.,,"Technology, Dental*",Periodical,Organ of Foreningen af dental laboratorier.,Clinical Laboratory Techniques; Dentistry,2
,Dent Labor (Munch),Das Dental-Labor. Le Laboratoire dentaire. The Dental laboratory.,Bundesinnung der Österreichischen Zahntechniker.; Bundesverband der Rein,1953,,Monthly,Germany,Wiesbaden.,"German, English",,0011-8656,0011-8656,,,Not currently indexed for MEDLINE.,,,,Issues for 195 have some summaries in French and English. Official organ of the,Dentistry,1
7513257.0,Dent Mag Oral Top,The Dental magazine and oral topics.,,1929,1968,Bimonthly,England,"London, Oral Topics Ltd.",English,,,,,,Not currently indexed for MEDLINE.,,Dentistry*; Oral Health*,Periodical,,Dentistry,1
253341.0,Dent Manage,Dental management.,,1961,1991,Monthly,United States,"Stamford, Conn., Medical Publications Division of Harcourt Brace Jovanovich",English,,0011-8680,0011-8680,,,Not currently indexed for MEDLINE.,,"Practice Management, Dental*",Periodical,Issued Jan. 1969-Mar. 1970 as DM; the magazine of dental management (varies,Dentistry,1
8508040.0,Dent Mater,Dental materials : official publication of the Academy of Dental Materials.,Academy of Dental Materials.,1985,,Bimonthly,England,"Copenhagen : Munksgaard, c1985-",English,1879-0097,0109-5641,0109-5641,sn 85012591,https://www.sciencedirect.com/journal/dental-materials,Currently indexed for MEDLINE.,Dentistry; Index Medicus,Dental Materials*,Periodical,"Publisher varies: Munksgaard, Vols. 1-4 (1985-1988); International Association",Dentistry,1
8309299.0,Dent Mater J,Dental materials journal.,Nihon Shika Rikō Gakkai.,1982,,"6 issues yearly, 2007-",Japan,"Tokyo-to : Japanese Society for Dental Materials and Devices, [1982?-","English, English, Japanese",1881-1361,0287-4547,0287-4547,,https://www.jstage.jst.go.jp/browse/dmj,Currently indexed for MEDLINE.,Dentistry; Index Medicus,"Dental Materials*; Technology, Dental*",Periodical,Title from cover. Also issued online. Articles in English; summaries in English,Dentistry,1
101205669.0,Dent Med Probl,Dental and medical problems.,Akademia Medyczna we Wrocławiu.; Polskie Towarzystwo Stomatologiczne.;,2002,,Quarterly,Poland,"Wrocław, Poland : Wroclaw Medical University : Polish Stomatological Association","English, Polish",2300-9020,,,2004243630,https://dmp.umw.edu.pl/en/home/,Currently indexed for MEDLINE.,Dentistry; Index Medicus,Dentistry*,Periodical,"Description based on: Vol. 40, no. 1 (2003); title from cover. Latest issue",Dentistry,1
9875602.0,Dent Mirror (Quezon City),Dental Mirror.,,1964,,,Philippines,Quezon City Philippine Medical-Dental Publications,English,,0011-8699,,,,Not currently indexed for MEDLINE.,,,,,Dentistry,1
9883851.0,Dent News (Lond),Dental news.,,1964,1969,,England,London.,English,,,,,,Not currently indexed for MEDLINE.,,,,,Dentistry,1
7613841.0,Dent Outlook,The Dental outlook.,University of Sydney. Dental Health Education and Research Foundation.,1962,1975,,Australia,"Sydney, Dental Health Education and Research Foundation of the Univ. of Sydney.",English,,,,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,A publication of the Dental Health Education and Research Foundation of the,Dentistry,1
7803067.0,Dent Pract,Dental practice.,,1976,,Biweekly,England,Ewell [Eng.] Dental Publications.,English,,0011-8710,0011-8710,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,,Dentistry,1
,Dent Pract (Cincinnati),"Dental practice; views, trends and news of dentistry.",Procter & Gamble. Practicing Dentist Professional Services Division.,1963,1967,Irregular,United States,Cincinnati.,English,,,,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,Publication of the Practicing Dentist Professional Services Division of Procter &,Dentistry,1
265037.0,Dent Pract (Ewell),DP. Dental practice.,,1969,1976,Monthly,England,"Ewell, Eng. [etc.] Dental Publications.",English,,0419-8859,,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,,Dentistry,1
354411.0,Dent Pract Dent Rec,The Dental practitioner and dental record.,"British Society for the Study of Orthodontics., Transactions.; British Society",1950,1972,Monthly,England,"Bristol, Eng., Wright.",English,,0011-8729,0011-8729,sn 86014131,,Not currently indexed for MEDLINE.,,"Dentistry*; Dentistry, Operative*; Orthodontics*; Periodontics*; Prosthodontics*",Periodical,Issued Apr.-Aug. 1955 with title: The Dental practitioner incorporating the,Dentistry,1
373177.0,Dent Radiogr Photogr,Dental radiography and photography.,Eastman Kodak Company.,1927,1985,Irregular,United States,"Rochester, N. Y., Eastman Kodak Company.",English,,0045-9941,0045-9941,,,Not currently indexed for MEDLINE.,,Photography*,Periodical,,Dentistry; Photography; Radiology,3
376544.0,Dent Res Grad Study,Dental research and graduate study.,Northwestern University. Dental School.,1917,1968,Semiannual,United States,Chicago : Northwestern University [1917-1968],English,,,,,,Not currently indexed for MEDLINE.,,"Dentistry*; Education, Dental, Graduate*; Research*",Periodical,Title varies slightly. Issued by the Northwestern University Dental School.,Dentistry,1
242232.0,Dent Stud,Dental student.,,1923,1985,Ten no. a year,United States,"Northfield, Ill., Students Magazines, inc. [etc.]",English,,,,,,Not currently indexed for MEDLINE.,,"Dentistry*; Education, Dental*",Periodical,Issues for June 1925-May 1926 have title: The Dental student magazine; June,Dentistry,1
,Dent Surv,Dental survey.,Pierre Fauchard Academy.,1929,1981,Monthly,United States,"[New York, etc.], [Dental Survey Publications, etc.]",English,,0011-8788,0011-8788,sn 79001090,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,,Dentistry,1
376545.0,Dent Tech,The Dental technician.,"Society of Goldsmiths, Jewellers, and Kindred Trades. Associated Dental",1948,,Monthly,England,London.,English,,0011-8796,0011-8796,,,Not currently indexed for MEDLINE.,,Dental Technicians*,Periodical,Official organ of the Associated Dental Technicians Section of the Society of,Dentistry,1
9005357.0,Dent Today,Dentistry today.,,1980,,Monthly,United States,"[Montclair, N.J. : Dentistry Today, Inc.,",English,,8750-2186,8750-2186,,http://www.dentistrytoday.com/,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,"Description based on: Vol. 3, no. 4 (Sept. 1984); title from caption. Frequency",Dentistry,1
101091305.0,Dent Traumatol,Dental traumatology : official publication of International Association for,International Association for Dental Traumatology.,2001,,Bimonthly,Denmark,"Copenhagen : Munksgaard, c2001-",English,1600-9657,1600-4469,1600-4469,,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1600-9657,Currently indexed for MEDLINE.,Dentistry; Index Medicus,"Dentistry, Operative*; Esthetics, Dental; Maxillofacial Injuries; Tooth Injuries",Periodical,Title from cover. Also issued online.,Dentistry; Traumatology,2
7805969.0,Dent Update,Dental update.,,1974,,Ten no. a year,England,"London, Update Publications [1974?]-",English,,0305-5000,0305-5000,,"https://www.dental-update.co.uk/, https://www.magonlinelibrary.com/journal/denu",Not currently indexed for MEDLINE.,,Dentistry*,Periodical,Also issued online.,Dentistry,1
9214345.0,Dent World,Dental world/ FDI.,World Dental Federation.,1992,1993,Bimonthly,England,"London, UK : FDI World Dental Press, c1992-",English,,0965-9986,0965-9986,sn 92002498,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,Title from cover. Also numbered as Issue 1- . Issued by: World Dental Federation.,Dentistry,1
,Dentago,Dentago.,University of Otago. Dental Students' Association.,1953,19uu,Annual,New Zealand,Dunedin [N. Z.] Otago Univ. Dental Students' Assn.,Undetermined Language,,0415-4134,0415-4134,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,No more published?,Dentistry,1
